date,largecap,midcap,smallcap,liquid,gold,flexi
18-Aug-2021,65.69,91.518,82.3912,3262.9281,15.4874,48.6445
20-Aug-2021,64.85,89.548,80.8135,3263.5258,15.4543,48.2933
23-Aug-2021,64.97,89.16,79.7998,3264.3893,15.4541,48.4876
24-Aug-2021,65.58,90.153,80.88,3264.6881,15.5239,48.8341
25-Aug-2021,65.6,90.395,81.1731,3265.0166,15.4871,48.8973
26-Aug-2021,65.5,90.688,81.48,3265.3052,15.3953,48.9972
27-Aug-2021,65.86,91.45,82.1517,3265.6267,15.4173,49.103
30-Aug-2021,66.84,93.028,83.7479,3266.5073,15.4612,49.8897
31-Aug-2021,67.62,94.094,84.3877,3266.7987,15.4319,50.4461
01-Sep-2021,67.53,94.238,84.2435,3267.0834,15.4098,50.6429
02-Sep-2021,67.91,94.781,84.9964,3267.361,15.4281,50.8516
03-Sep-2021,68.18,95.177,85.2063,3267.6166,15.4244,50.8748
06-Sep-2021,68.34,95.644,85.7657,3268.4395,15.5344,51.1825
07-Sep-2021,68.27,95.461,85.8746,3268.7032,15.4941,51.1614
08-Sep-2021,68.26,95.88,86.3261,3268.9905,15.4169,51.5152
09-Sep-2021,68.35,96.287,86.8625,3269.1938,15.3985,51.6646
13-Sep-2021,68.31,96.824,87.465,3270.3384,15.3506,51.6794
14-Sep-2021,68.46,97.573,87.8499,3270.5968,15.3726,51.8374
15-Sep-2021,69.1,98.41,88.887,3270.8771,15.4385,52.2115
16-Sep-2021,69.49,98.902,88.7277,3271.1387,15.3061,52.8298
17-Sep-2021,69.47,97.48,88.1974,3271.3946,15.1736,52.6471
20-Sep-2021,68.68,96.003,86.5599,3272.225,15.1778,52.1725
21-Sep-2021,69.08,96.153,86.8307,3272.4367,15.1888,52.3178
22-Sep-2021,69.16,97.176,87.4014,3272.7166,15.3247,52.6773
23-Sep-2021,70.24,98.267,88.1305,3272.9899,15.2292,53.1066
24-Sep-2021,70.35,97.556,88.3762,3273.2755,15.1337,53.0437
27-Sep-2021,70.45,97.545,87.8059,3274.083,15.1115,53.1759
28-Sep-2021,70.03,97.016,87.2249,3274.2947,15.0784,52.7502
29-Sep-2021,69.93,97.161,87.4637,3274.4228,15.1042,52.3671
30-Sep-2021,69.63,97.674,88.0434,3274.7852,14.9901,52.3564
01-Oct-2021,69.35,97.924,88.1773,3275.1798,15.1776,51.9893
04-Oct-2021,69.91,99.299,89.6665,3276.0727,15.1591,52.6366
05-Oct-2021,70.43,99.531,90.0221,3276.3276,15.2106,52.166
06-Oct-2021,69.69,98.513,89.623,3276.633,15.2253,52.0733
07-Oct-2021,70.21,100.079,90.5912,3276.9522,15.273,52.6194
08-Oct-2021,70.53,100.612,91.7163,3277.3483,15.2804,53.271
11-Oct-2021,71.09,101.511,92.1055,3278.3662,15.317,53.9114
12-Oct-2021,71.12,101.917,92.3272,3278.6738,15.3871,53.9816
13-Oct-2021,71.67,103.118,92.8896,3279.0097,15.4238,54.1497
14-Oct-2021,72.43,103.484,93.2095,3279.2327,15.6518,54.7199
18-Oct-2021,72.92,104.307,93.9295,3280.1844,15.483,55.1387
19-Oct-2021,72.86,102.284,92.7501,3280.4745,15.5382,55.3163
20-Oct-2021,72.35,100.451,90.2095,3280.7009,15.5162,54.8756
21-Oct-2021,72.17,100.382,89.1129,3281.01,15.5198,54.3197
22-Oct-2021,71.95,99.409,88.2321,3281.2832,15.5933,54.0658
25-Oct-2021,72.3,98.375,86.5984,3282.0212,15.6482,53.2408
26-Oct-2021,72.85,100.058,88.7964,3282.235,15.6776,53.5766
27-Oct-2021,72.7,100.325,89.2377,3282.5211,15.5857,53.6498
28-Oct-2021,71.38,98.463,87.6892,3282.8013,15.6373,53.0647
29-Oct-2021,70.85,98.153,87.6161,3283.0172,15.6409,53.1438
01-Nov-2021,71.86,99.086,88.6089,3283.9292,15.5636,53.7905
02-Nov-2021,71.91,100.104,89.7822,3284.302,15.6553,53.7451
03-Nov-2021,71.79,99.337,89.5711,3284.7222,15.5266,53.548
08-Nov-2021,72.63,101.776,91.5243,3286.6938,15.6476,54.8171
09-Nov-2021,72.69,102.448,91.9116,3287.1291,15.7028,54.8221
10-Nov-2021,72.78,102.618,92.4811,3287.4571,15.7505,55.0145
11-Nov-2021,72.2,101.81,92.4683,3287.8572,16.0557,54.3384
12-Nov-2021,72.95,102.334,92.6559,3288.2539,15.9896,54.5542
15-Nov-2021,72.84,102.07,92.9644,3289.2012,16.0556,55.2368
16-Nov-2021,72.55,101.564,93.3874,3289.4721,16.1216,55.1374
17-Nov-2021,72.27,101.128,93.3562,3289.8265,16.0223,55.0688
18-Nov-2021,71.62,99.479,91.8004,3290.1348,16.037,54.5367
22-Nov-2021,70.47,96.924,89.18,3291.3514,15.9228,54.1178
23-Nov-2021,70.89,98.515,90.6047,3291.6722,15.6285,54.224
24-Nov-2021,70.62,98.387,91.3372,3292.085,15.5402,53.9649
25-Nov-2021,70.87,98.517,92.2212,3292.4121,15.5842,54.0364
26-Nov-2021,68.85,95.273,89.4366,3292.7345,15.7232,53.3463
29-Nov-2021,68.7,94.495,87.5879,3293.6518,15.7635,52.5746
30-Nov-2021,68.51,95.912,89.1012,3294.004,15.679,53.1762
01-Dec-2021,69.09,96.349,89.3469,3294.3131,15.576,53.0511
02-Dec-2021,69.76,97.404,90.2546,3294.6263,15.4952,53.462
03-Dec-2021,69.14,97.488,90.4343,3294.9645,15.4989,53.426
06-Dec-2021,68.09,96.206,89.2112,3295.8861,15.5685,52.5329
07-Dec-2021,69.15,97.369,90.2399,3296.1225,15.5575,53.3228
08-Dec-2021,70.35,98.771,91.4421,3296.6034,15.6604,54.418
09-Dec-2021,70.51,99.113,91.835,3296.9113,15.6346,54.7846
10-Dec-2021,70.44,99.401,92.4852,3297.2395,15.5941,55.108
13-Dec-2021,70.22,99.498,93.1151,3298.1488,15.6822,55.115
14-Dec-2021,70.12,98.939,93.2445,3298.4267,15.7336,55.0658
15-Dec-2021,69.83,98.579,93.1309,3298.722,15.6674,54.4507
16-Dec-2021,69.64,97.652,92.7212,3298.9203,15.8108,54.3922
17-Dec-2021,68.6,95.997,90.9058,3299.251,15.9027,53.5048
20-Dec-2021,67.2,93.344,88.153,3300.2957,15.8585,52.3958
21-Dec-2021,67.82,94.025,89.4953,3300.4493,15.7483,52.414
22-Dec-2021,68.62,95.348,90.9911,3300.7772,15.7041,53.1946
23-Dec-2021,68.99,96.5,91.7322,3301.1207,15.7739,53.5286
24-Dec-2021,68.69,95.513,91.3089,3301.5398,15.7739,53.4319
27-Dec-2021,69.02,95.866,91.9479,3302.5398,15.7406,53.6276
28-Dec-2021,69.61,96.801,93.7442,3302.8819,15.7112,54.092
29-Dec-2021,69.57,97.253,94.2021,3303.277,15.6707,53.9326
30-Dec-2021,69.55,97.037,94.1683,3303.6195,15.5936,53.9981
31-Dec-2021,70.14,98.172,94.9717,3304.0139,15.6634,54.4581
03-Jan-2022,71.08,99.18,96.4493,3304.9546,15.7367,54.5884
04-Jan-2022,71.62,99.443,97.1037,3305.2765,15.641,54.8749
05-Jan-2022,71.99,99.609,96.7149,3305.6512,15.6999,54.8129
06-Jan-2022,71.56,99.319,96.6556,3305.953,15.5638,54.0152
07-Jan-2022,71.8,99.856,97.3225,3306.2742,15.5234,54.0384
10-Jan-2022,72.62,101.046,98.4593,3307.1379,15.4938,54.2704
11-Jan-2022,72.81,101.113,98.3547,3307.4716,15.5379,54.3167
12-Jan-2022,73.49,102.262,99.1533,3307.9019,15.5967,54.7346
13-Jan-2022,73.64,102.822,99.6433,3308.261,15.6372,55.0629
14-Jan-2022,73.58,102.934,100.1494,3308.538,15.6815,54.6273
17-Jan-2022,73.68,103.347,100.9424,3309.4069,15.6777,54.7944
18-Jan-2022,72.89,101.761,98.9829,3309.6272,15.6446,54.4037
19-Jan-2022,72.47,101.816,98.7872,3309.5687,15.6777,53.966
20-Jan-2022,72.04,101.845,98.5347,3309.859,15.8364,53.9155
21-Jan-2022,71.35,100.045,96.4195,3310.1844,15.7813,53.2473
24-Jan-2022,69.82,96.523,92.0507,3311.1359,15.8658,51.772
25-Jan-2022,70.61,97.341,93.0392,3311.4566,15.8768,52.3539
27-Jan-2022,70.17,97.31,92.2698,3311.9388,15.7993,51.6695
28-Jan-2022,70.01,98.045,92.7489,3312.307,15.6483,51.6481
31-Jan-2022,70.97,99.258,93.9918,3313.2829,15.5525,52.4968
01-Feb-2022,71.88,100.187,94.8302,3313.5431,15.6739,53.3101
02-Feb-2022,72.46,100.802,96.094,3313.6973,15.6408,53.9684
03-Feb-2022,71.77,100.023,95.6616,3314.0447,15.6666,54.3661
04-Feb-2022,71.6,99.831,95.4722,3314.3589,15.6666,52.5837
07-Feb-2022,70.55,98.636,94.5696,3315.3461,15.6959,52.4854
08-Feb-2022,70.73,97.899,93.5799,3315.6863,15.7585,52.2274
09-Feb-2022,71.48,99.344,94.0961,3316.0194,15.8136,52.6151
10-Feb-2022,72.06,99.974,94.1048,3316.6398,15.9016,53.1541
11-Feb-2022,71.19,98.162,92.408,3316.9861,15.9089,52.4694
14-Feb-2022,68.98,94.897,88.4636,3318.0613,16.2029,50.9963
15-Feb-2022,70.73,97.15,90.6879,3318.3977,16.1183,51.8092
16-Feb-2022,70.63,96.873,91.0311,3318.8038,16.0963,52.0243
17-Feb-2022,70.51,96.771,90.6393,3319.1264,16.3534,51.8893
18-Feb-2022,70.41,95.962,89.9651,3319.4326,16.2909,51.3431
21-Feb-2022,70.18,94.98,88.4796,3320.3758,16.2429,50.8782
22-Feb-2022,69.79,94.18,87.2866,3320.6294,16.32,50.4575
23-Feb-2022,69.67,94.583,88.1148,3320.9975,16.2242,50.3166
24-Feb-2022,66.66,90.106,83.6577,3321.2854,16.7796,48.3898
25-Feb-2022,68.2,93.215,87.0849,3321.6052,16.4963,50.0091
28-Feb-2022,68.59,94.342,87.3533,3322.538,16.4373,50.3107
02-Mar-2022,67.77,93.825,87.0627,3323.1377,16.7574,49.8861
03-Mar-2022,67.26,93.617,87.2041,3323.4096,16.7537,50.1049
04-Mar-2022,66.22,91.673,85.591,3323.7255,16.8199,49.4208
07-Mar-2022,64.88,89.687,84.0231,3324.6878,17.4195,48.5862
08-Mar-2022,65.47,90.798,85.03,3324.9666,17.3242,48.2589
09-Mar-2022,66.54,92.709,86.6645,3325.2837,17.2949,48.6393
10-Mar-2022,67.41,93.707,87.7808,3325.6206,16.9486,49.6502
11-Mar-2022,67.66,94.305,88.6415,3325.9931,17.0668,49.9919
14-Mar-2022,68.59,94.507,89.2322,3327.0317,16.8424,50.0546
15-Mar-2022,67.91,93.653,88.2381,3327.4483,16.8131,49.46
16-Mar-2022,69.02,95.344,89.4707,3327.7962,16.714,50.5005
17-Mar-2022,70.09,96.349,90.4876,3328.1518,16.6882,51.3406
21-Mar-2022,69.46,96.035,91.278,3329.5008,16.7027,51.4958
22-Mar-2022,70.09,96.158,91.8017,3329.7715,16.6881,51.6393
23-Mar-2022,69.81,96.534,91.5816,3330.0899,16.7946,52.0889
24-Mar-2022,69.71,96.89,91.4078,3330.4083,16.8095,52.0626
25-Mar-2022,69.4,96.745,90.849,3330.7629,16.8758,52.0338
28-Mar-2022,69.65,96.249,90.534,3331.7759,16.7947,52.2572
29-Mar-2022,70.15,97.081,91.157,3332.0694,16.6918,52.2612
30-Mar-2022,70.67,97.605,92.4379,3332.312,16.6477,52.5583
31-Mar-2022,70.64,97.799,92.9545,3333.0896,16.6549,52.5141
01-Apr-2022,71.34,98.624,94.1589,3333.4218,16.7908,52.8609
04-Apr-2022,72.79,99.565,95.455,3334.6715,16.7502,53.9793
05-Apr-2022,72.47,100.378,96.3879,3335.0429,16.6985,54.7857
06-Apr-2022,72.08,100.231,96.8101,3335.4405,16.7832,54.4538
07-Apr-2022,71.74,99.905,96.4762,3335.7518,16.8714,53.7773
08-Apr-2022,72.2,101.526,97.5277,3335.5735,16.9008,54.0076
11-Apr-2022,71.82,101.916,97.5777,3336.6375,17.0626,53.4823
12-Apr-2022,71.28,100.919,96.4762,3337.0214,17.114,52.5707
13-Apr-2022,71.16,101.122,97.0702,3337.2614,17.2537,52.2541
18-Apr-2022,70.28,100.577,96.0243,3338.9706,17.4078,51.667
19-Apr-2022,69.49,99.711,94.6327,3339.449,17.3196,51.2306
20-Apr-2022,70.06,99.911,94.7545,3339.8976,17.1285,51.6804
21-Apr-2022,70.8,100.845,96.111,3340.3339,17.0696,51.7525
22-Apr-2022,70.0,99.955,95.8345,3340.5095,17.1063,51.0161
25-Apr-2022,69.17,97.99,94.2719,3341.4993,16.9413,50.2483
26-Apr-2022,69.94,99.595,95.2715,3341.7051,16.8824,51.0977
27-Apr-2022,69.33,99.234,94.9042,3342.018,16.7906,50.3224
28-Apr-2022,70.13,99.476,95.4119,3342.3,16.7575,50.6732
29-Apr-2022,69.36,99.393,94.5293,3342.4744,16.9263,50.7205
02-May-2022,69.06,98.667,93.5737,3343.6317,16.6654,49.9622
04-May-2022,67.67,96.694,91.4891,3342.9631,16.6029,49.6482
05-May-2022,67.87,96.373,91.2593,3342.6229,16.757,49.9435
06-May-2022,66.9,94.424,89.4521,3343.047,16.8305,49.0081
09-May-2022,66.51,93.288,87.9328,3344.1124,16.7458,48.7994
10-May-2022,66.19,91.694,86.4092,3344.4276,16.6723,48.1193
11-May-2022,65.98,90.389,84.8233,3344.8011,16.6136,48.1258
12-May-2022,64.74,88.835,83.0261,3345.2225,16.5842,47.0201
13-May-2022,64.39,89.431,83.9039,3345.605,16.4116,47.1498
16-May-2022,64.74,90.9,84.7568,3346.8325,16.3159,47.6371
